id	document
13369611	음악과 전투씬의 콜라보가 멋졌던 영화
13369610	우와 망치 어디갔지요?
13369609	재밋더라 중간중간 떡밥도있고
13369607	역시 기대한만큼 너무 재미있었어요 ㅎㅎ 다음 시리즈가 벌써부터 기대가 됩니다 머리 자른 토르너무 섹시해요 !!!대박원^^
13369601	케이트언니 너무멋잇음
13369600	헐벗은토르와 할크발키리??
13369595	토르=햄식이머리스타일도 근육도 평생 박제하시길..
13369591	로키 얼굴 겁나 잘생겼다....ㅎㅎ
13369588	이제 베로니카(헐크버스터) 없어도 헐크랑 1대1 가능한 캐릭터가 나옴
13369581	중간중간 웃음포인트 재밌고 역시 마블
13369576	헬라와 발키리 캐릭터가 매력이 넘치네용~ 레드제플린 ost와 함께 나오는 액션씬은 관람할때마다 쾌감과 짜릿함이 느껴지네요
13369567	사스갓토르 마블시네마틱
13369562	음악도 너무 좋구 코믹한게 재밌어요 ^.^
13369561	잘봤어여 ㅎㅎ 재밌네여
13369553	정말 재밌었어요!!!!
13369541	토르 전편 안봤었는데도 재밌었어요! 헐크 졸귀!
13369539	좋아용!!!!ㅎㅎㅎㅎ
13369534	역시 마블은 재밌어 ㅎㅎ
13369532	소소한 재미요소가 좋았습니다.
13369531	그냥저냥하네요 재미가없는것도 있는것도..
13369527	재미로 치면 마블영화중에 최고
13369503	함께본 초등3학년 아들이 꿈잼이래요
13369491	영상미 대박!토르의 이미지 변신도 너무 멋있어요~
13369479	짱짜짱 늦게 퇴근하고 심야로 봐서 진짜 피곤했는데도 정말 너무 재밌게 잘봤어요 스토리도 좋고 흥미진진 짱이에요 ㅎㅎㅎ
13369461	마지막이 너무 뜬금없이 급전개돼서 당황;; 그리고 너무 시도때도 없이 튀어나오는 유머도 질리기도 함
13369459	재밌네요우하하와장창크쾅쾅무시시
13369451	진짜 마블은 영화 너무 잘만듬
13369438	시간가는줄몰랐당ㅋ 꿀잼
13369426	너무 재밌게봤어여 ㅋㅋㅋ가,오,갤이 생각나더라구요 ㅋㅋㅋ
13369420	개그코드 때문에 보는 내내 재미있었던
13369418	꼭 영화관에서봐야 배로 신나는영화!!심야로봣는데 잠 다날라가요~~!!
13369409	짱 재밌어요 강추강추!!
13369377	ost 정말 마블영화인듯 잘 골라냈네요ㅎㅎ영상미도 좋구,어벤져스 기대됩니당
13369372	포디로또보고싶다 장면 노래 다 좋음
13369342	오빠 머리 좀 진작 컷트하지 그랬어요섹시함이 배가됨..
13369336	재미있어요 두번보고싶어요
13369321	진짜 짱재밋어여 꼭바여
13369318	기대한만큼 재밌었네요.
13369313	재밋어용 즐겁게 봤어용
13369291	레드제플린 노래와 싱크되는 액션때문에 2번을 봤다
13369275	토르는 천둥의신 이다.
13369253	재미나네요 위트있는 멘트와 장면이 간간이 나와요
13369251	재미는 영화였지만 무거운 분위기를 완화하려는 유머가 조금 과한감이 있지 않나 싶을 정도였다. 구성도 러밍타임안에 모든내용을 담기위해 조금 엉성한 부분이 있지만 무리없이 볼정도 였다 사운드 부분은 꽤 좋은거 같다
13369246	너무 기대하고 가지만 않으면 재밌어요. 남자도 머리빨이 크다는 걸 느낀 영화..로키 토르 둘다..센캐 언니들 나와서 조아요
13369239	재미만 생각하고 봐야하는 영화. 저는 별로.. 아들은 좋았다고 하네요
13369208	지금껏 내맘속에서 마블영화의 최고는 캡아:윈터솔져 였다. 이제는 토르:라그나로크 가 단연 최고다.
13369201	헐크와 토르의 꿀케미..
13369199	지금까지의 토르보다 재미있게 봤습니다.
13369127	재미씀!!!헬라랑 발키리 쩔어ㅓ요
13369126	넘나 좋았던 걸크러쉬 + 토르 + 헐크와배너사이
13369123	토르매니아지만 개인적으로는 이게 엽대급인거같음...
13369122	싸우면서 정드는 토르와 헐크의 브로맨스..
13369116	발키리 케이트 블란쳇 포스 ㄷㄷ
13369105	꿀잼이었습니다 다들 보러가세요
13369090	토르 라그나로크 보고 팀 토르 됨.. 아니 헬라가 제일 멋있음
13369085	보기전엔 두시간 너무길지 않나? 했는데 시간이 훅갔어... 몰입도 쩐다
13369084	히어로물은 나랑 안맞아
13369082	기대를 많이 해서 그런지 실망이 크네요
13369080	처음부터끝까지 재미있습니다
13369079	가볍고 즐겁게 봤습니다. 재밌어요!토르 각성할 때 짱 멋있어요.
13369068	솔직히 8 9점평점은 아니라 1점줍니다제기준 딱7점짜리 영화갈수록 마블영화들이 식상해지네요그나마 홈커밍 시빌워가 최근 마블영화중 젤 좋았다생각함
13369066	ㅜㅜ말 필요없음 ㅡㅡㅜ그냥 잼있음
13369061	너무 재밌게 봤습니다!!! 짱짱
13369059	지루할틈없이 파고드는 마블식 유머코드
13369055	짱잼이에요 엄청재밌엇어요
13369045	역대급입니다... 믿고보세요
13369027	늙었나봐요 쫌 유치해서 윈터솔져가 젤 잼나게본듯
13369024	킬링타임용으로 이만한 영화가 있을까요! ^^즐겁게 보시면 됩니다.
13369023	엄청나게 기대했었는데 너무 재밌었고 글서 저는 두번 봤습ㄴ다 강추!!
13369022	재밌슥니다꾸르재밉니당
13369019	로키 잘생겼고 여러분들이 궁금해하던 아아아 노래는 Immigrant song 입니다
13369012	살짝살짝 나오는 개그가 재미 있음.^^ 전반적으로 도 재미있구요.
13369009	토르 라그나로크 굳입니닷
13369006	실망 시키지 않는 마블영화
13369002	토르쟝 좋아 헐크귀여웡
13368967	토르라그나로크재밌음
13368958	믿고보는 마블이네요!
13368953	개그 유머 요소가 많고cg 보장된 퀄리티고헐크가 개그캐로 나온게 의외그 중 최고는 헬라 카리스마
13368936	내가 기다려온 완벽한 천둥의 신 토르 ㅠㅠ
13368926	그냥 그냥 팝콘 먹으며 보기 딱 맞는...!
13368907	인피티니워를 향해가는 과정. 그와중에 근육빵빵아재들의 유쾌함
13368894	애들보여줬는데 재미있다고 하네요
13368889	둠해머에 의존만 하던 고술이 특변을 통해 정술로 갈아타 악당들을 가로쉬마냥 겉바속촉으로 튀기는 영화
13368888	토르 시리즈중 가장 재밌다. 레드 제플린의 음악은 귀중한 선물! 아아아아~!
13368886	토르 시리즈의 최고의 영화!
13368879	또보고싶은정도! 코미디영화 안부럽게 재밌네요!
13368870	굿입니다굿이어ㅓ오ㅡ
13368863	잼있었어요 ^^다음편도 기대되네요^^
13368857	히어로들의 B급 개그잔치, 킹스맨2 와 비슷한 느낌
13368849	넌 망치의 신이 아니란다.
13368818	촬영때 즐겁게 찍으려고 노력한게 보임 ㅋㅋㅋ 개그에 애드립이 80퍼엿다던데 곡 보시길 추천합니당
13368802	기대했던만큼 재미도 있었지만 ost가 자꾸 맴도네요~ 음악이 좋은거 같아요
13368797	말이 필요없다 가오갤만큼 유쾌한 영화
13368795	재밌어요 다음편이 기대되네요
13368791	변신 하는 토르~!!!
13368783	역시 믿고보는 마블영화입니다ㅎ
13368780	이 신은 망치의 신이 아니었다
13368772	망치는 결국 재생 안되나? 그래도 토르의 상징인데 아깝다
13368771	손이 망치가 되었다..
13368769	재밌습니당 역시마블 비슷한히어로물이긴하지만 재밌음
13368768	바위 외계인 목소리 개웃기네 ㅋㅋ
13368762	엄청나지 않으면서도 보고나면 볼만했던 .... 엄청 빼어나진 않았다
13368761	개그판 토르를 보는 듯하네요.. 가볍지만 유치하진 않아요.
13368752	요거 안보면 앞으로 마블영화 암껏도 못봄
13368749	토르 완전 재밌네요 ~^^ 발키리 등장할때 그 음악은 아직도 잊지 못하겠네요 ~~^^
13368742	Thor와Led Zeppelin의 환상궁합...!
13368733	캐릭터 하나하나 잘살린 아주 재미있는 영화~~
13368731	유쾌하게 볼 수 있는 영화.
13368723	토르3 = 리벤져스 오브 갤럭시. 가오갤과의 조우를 준비하는 초석인가?! 이제는 단독 영화에서도 어벤져스 멤버들 보는 재미가 쏠쏠함~!
13368714	마블 역사상 최고평점 받은 영화 걍 보세요
13368712	최고로재밋엇는듯!!
13368686	토르 시리즈중 가장 재미있음..개취존중 난 토르보다 로키 ㅎㅎ
13368681	그냥 뭐 나쁘지않을정도 돈주고영화관가기는 아까울정도
13368653	ost 가 그나마 살렸다. 한국배우가 했으면 노잼이라 했겠지.
13368638	시간 가는줄 모르고 봤습니다 ㅋㅋㅋ쿠키영상 2개이니까 놓치지마세요~
13368637	토르 시리즈중 짱 임 ㅋㅋ
13368632	햄식 존잘 햄식 최고 햄식 존귀
13368606	천둥의신 각성 평점은 7
13368605	꼭보세요 너무 재미있음
13368591	굿ㅋㅋㅋ너무나 재밌은ㅅ것
13368579	토르 보단 가오갤+스타워즈 색이 너무 강하고 전작 조연급들 다죽이고 역대 최강 빌런인 헤라가 보여준건 투척술 뿐액션도 허술했다. 시빌 워 이후로는 매번 기대이하인 느낌... 기억나는건 토르 vs 헐크..인피니티 워에 모든 걸 쏟아부을 생각인 듯
13368574	코미디요소를 살리다보니 조금은 B급영화로간건 아닐까...
13368569	로키 귀여워...헬라 멋져...토르 멍충미..
13368568	뭐 마블이니까 봤다지만 마블치고는 격하게 재밋지않아요
13368565	별로에요. 아무특징없던 토르에 유머코드를 넣은건 좋은데 너무과한느낌? 이런 뽕빨은 가오갤로도 충분한데;
13368558	재미있었습니다. 예고편 안보고 보면 더 재미있을 듯
13368556	잼있었어요. 근데 약간좀 유치하긴했어요. . .
13368536	ㅋㅋㅋ오딘파워 토르!!!!
13368535	너무 재미있고 유쾌한시간이었습니다. 다시봐도 재미있을듯 ㅋㅋㅋㅋ
13368533	머리 좀 사람들이 보면 지루할 남초딩용 블로버스터.
13368521	점점 별로 ㅠㅠ 산으로 가고 있다 ㅡ원더우먼 최고
13368459	잼있어요꼭보시길 추천드립니더
13368456	너무 기대했나... 그래도 잼있었음하지만 역쉬 록키는 좀 삐딱선을 타줘야해!!
13368451	아주 재미있게 잘보았습니다 나이슈우우우
13368444	마블 영화 토르3가 두번짼데 넘 재밌어서 정주행 하려구요 ㅋㅋㅋ
13368435	뻔한 스토리지만 지루하지않은 깨알 개그에 시간가는줄 몰랐어요ㅋㅋ최고 ㅋㅋ다음편이 기대됨
13368393	토르 라그나로크 꿀잼 핵잼 광팬
13368385	반지의제왕과 스타렉스와 가오겔이 녹아든 느낌 재미졌다
13368381	마블안좋아해도 이건 다재밌다 그러더라 무조건보셈 마블 시리즈중 어벤져스급으로 재밌음
13368373	굿이었음린정인인각인
13368371	유쾌상쾌톡놰룰루랄라릴ㄹ
13368364	개꿀잼 오지구요 지리구요 톰과 제리구요
13368355	무지개 다리 전투씬들은 스케일이 너무 작지 않나 싶어.. 아쉬웠지만 다른 부분들은 역시 마블 다운 위트와 웅장함이 지배했다.
13368340	Soso good movie
13368323	마블은 마블 어벤져스3나와라
13368307	조라조아 재미써여 ㅋㅋㅋ
13368299	너무너무너무너무 귀엽고 너무너무너무너무재밌었어요ㅜㅠㅠ
13368296	졸잼 화려한 액션ㅋㅋㅋ
13368284	아이들과같이 너무 잼나게 봤여요 강추합니다
13368280	나름 괜찮았음. 엔딩크레딧은 별 볼거없음
13368276	토르 기아 세컨드 지렸구연
13368275	그전까지의 토르는 마블영화의 의리였지만, 이번 토르는 진짜 너무 잼있게 봤음..ㅋㅋ 중간중간 전투씬에서의 bgm은 중독성 개쩜 ㅋㅋ
13368273	토르는 토르였다 란 생각 정도
13368270	그냥 저냥 볼만... 엄청재미있다고해서 기대했는데..토르 시리즈중엔 제일 괜찮지만 마블히어로영화중엔 그냥 저냥한정도.. 인피니티워를 가기위해 만든 영화정도같음
13368262	이정도면 뭐 하나 빠지는게 없다!
13368261	헬라 존멋 목소리 개11섹1시함 케이트블란챗ㅠㅠㅠ
13368260	아스가르드는 정말 라그나로크를 맞았다
13368250	잼잇어요 ㅎ ㅎ ㅎ ㅎㄱㄱ
13368246	또볼고야 존잼 지리구요 오지구요
13368242	신나고 재미있었어요^-^
13368235	돈들여만든 어린이 SF 물
13368224	토르 각성~ 꾸르잼끄루잼
13368223	음 막 엄청재밌다! 대작이다! 아이언맨급이다!는아닌데 엄청웃고옴ㅋㅋㅋㅋ
13368222	토르에서 망할 올크가 안나오고 헐크가 나와줘서 매우 감사 !!
13368219	토르 시리즈 중 가장 재밌다
13368218	토르 시리즈만 생각했을 땐 다크 월드 정도 분위기가 가장 괜찮았으나 즐기고 나오는 영화로는 더할 나위 없이 좋았다. 어벤저스로 합쳐지기 직전 아스가르디언즈 오브 갤럭시의 느낌.
13368195	뻔할거 같다가도 또 안지루해서 의외. 즐겁게 봤음
13368192	학원에서 맨날 마블 이야기만 하는 여자 있어서 개빡침. 지 좋아하는 얘기만 쉴 틈없이 떠들고 인사성도 없고. 내가 마블 좋아하는 사람들 나쁘게 보는것도 아니고 취향 존중하는데, 이런 감없는 새1끼들 때메 내가 1점 준다
13368186	재밌네요!!! 마불시리즈를 줄겨보는건 아니지만ㅋㅋ
13368185	유쾌함과 시각적 재미를 함께 잡았다. 여성빌런등장도 신선했고ㅋㅋ
13368182	화려한 화면 그러나 스토리는 빈약
13368171	와 진짜 영상보는데 미술관인줄 알았어요ㄷㄷㄷㅇ
13368165	역대급 시간낭비 돈낭비 밀장난 대잔치 개유치함
13368162	2차뛰고옴3차뛸예정
13368157	재미있어요~조금 지루하기는 했지만 중간중간 소소한 조크들이 있어서 괜찮았어요~
13368146	Immigrant song 이음악 나올 때마다 넘나 신나는것!!
13368143	노아의 방주를 타고 백성들과 함께 엑소더스하는 메시아. 가나안 땅에 곧 피바람 불 듯ㅎ
13368133	개그냐 이것은 그것이 궁금하다
13368128	못봤어 시간 안되서 ㅡㅡ
13368119	유치함이 많이 가미됐지만 개인적으로 역대 토르중 가장 재밌었습니다
13368115	너무재밋어요ㅎㅎㅎㅎ강추함니다
13368109	너무길다 눈요기는 좋은데 너무 길다
13368103	무엇하나 빠질것 없는 영화
13368101	대박 입니당 스트레스 날려버림 토르♡
13368092	잼있음 ㅋㅋㅋㅋ 아 발키리.걸크러쉬
13368088	지루함 뻔한스토리와 루즈한 전개
13368085	마블 영화 중 탑3에 들어갈 수작!!
13368082	개그 요소가 많고 재밌었어욥
13368075	아무 생각 없이 보기 좋기도 하지만 귀여운 유머로 더 재미있었네요ㅎㅎ
13368073	역쉬~넘 잼있었음^^믿고 볼 영화
13368068	토르의 히어로로서의 캐릭터를 확실히 잡아주었다. 다음 행보가 기대된다.
13368064	센스만점의 영화 꼭 또 한번 보고싶네여!!
13368044	보길잘했다 너무 웃기네ㅋㅋ
13368041	다음 시리즈를 보기위한 부록 같은 작품. So So.
13368040	굿굿 역시 머리자르니깐 더 멋짐♥?
13368033	토르 시리즈 중 제일 재미있네요
13368030	한쪽눈을 빼앗아 갔지만 몰입감 쩌는 스토리와 멋진 그뉵맨들의 축제를 선사해줬어요
